id,label,category,type,description,url,ia,acceso,subcategoria,sector,fecha,source_file,extra
company_245,Gensler,empresas,Estudio de arquitectura,"Mayor estudio de arquitectura y diseño del mundo por facturación, con enfoque en experiencia urbana.",https://www.linkedin.com/company/gensler,,,,Arquitectura,2024-02-25,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_246,RPBW Renzo Piano Building Workshop,empresas,Estudio de arquitectura,"Estudio del premio Pritzker Renzo Piano, referente en arquitectura cultural y urbana.",https://www.linkedin.com/company/rpbw,,,,Arquitectura,2024-02-25,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_247,David Chipperfield Architects,empresas,Estudio de arquitectura,"Estudio del premio Pritzker David Chipperfield, conocido por su arquitectura contextual y cívica.",https://www.linkedin.com/company/david-chipperfield-architects,,,,Arquitectura,2024-02-25,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_248,Arup,empresas,Consultora,"Multinacional de ingeniería, diseño y consultoría para ciudades sostenibles e infraestructura.",https://www.linkedin.com/company/arup,,,,Urbanismo,2024-02-25,companies,"{""tipo"": ""Consultora""}"
company_249,El Croquis. Revista Internacional de Arquitectura,empresas,Medio / Publicación,Prestigiosa revista española de arquitectura que documenta la obra de los arquitectos más relevantes.,https://www.linkedin.com/company/el-croquis,,,,Arquitectura,2024-02-20,companies,"{""tipo"": ""Medio / Publicación""}"
company_250,Nieto Sobejano Arquitectos,empresas,Estudio de arquitectura,Estudio de arquitectura español reconocido por proyectos culturales y museísticos.,https://www.linkedin.com/company/nieto-sobejano-arquitectos,,,,Arquitectura,2024-02-20,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_251,Herzog & de Meuron,empresas,Estudio de arquitectura,Estudio suizo premio Pritzker conocido por proyectos icónicos como la Tate Modern y el Nido de Pájaro.,https://www.linkedin.com/company/herzog-de-meuron,,,,Arquitectura,2024-02-20,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_252,MVRDV,empresas,Estudio de arquitectura,Estudio holandés de arquitectura y urbanismo conocido por proyectos innovadores y visionarios.,https://www.linkedin.com/company/mvrdv,,,,Arquitectura,2024-02-20,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_253,BIG - Bjarke Ingels Group,empresas,Estudio de arquitectura,"Estudio danés de arquitectura liderado por Bjarke Ingels, conocido por su enfoque hedonista y sostenible.",https://www.linkedin.com/company/big-bjarke-ingels-group,,,,Arquitectura,2024-02-20,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_254,OMA,empresas,Estudio de arquitectura,"Office for Metropolitan Architecture, estudio de Rem Koolhaas referente en arquitectura contemporánea.",https://www.linkedin.com/company/oma,,,,Arquitectura,2024-02-20,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_255,METROPOLI,empresas,Medio / Publicación,"Publicación y plataforma sobre urbanismo, arquitectura y diseño de metrópolis.",https://www.linkedin.com/company/metropoli,,,,Urbanismo,2024-02-18,companies,"{""tipo"": ""Medio / Publicación""}"
company_256,ACCIONA,empresas,Empresa privada,"Multinacional española de infraestructura, energía renovable y servicios urbanos.",https://www.linkedin.com/company/acciona,,,,Sostenibilidad / Medio ambiente,2024-02-15,companies,"{""tipo"": ""Empresa privada""}"
company_257,Foster + Partners,empresas,Estudio de arquitectura,"Estudio global de Norman Foster, premio Pritzker, referente en arquitectura sostenible y tecnológica.",https://www.linkedin.com/company/foster-partners,,,,Arquitectura,2024-02-15,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_258,United Nations,empresas,Institución pública,"Organización internacional para la paz, desarrollo y cooperación global.",https://www.linkedin.com/company/united-nations,,,,Cooperación internacional,2024-02-15,companies,"{""tipo"": ""Institución pública""}"
company_259,ICCROM,empresas,Institución pública,Centro internacional para el estudio de la preservación y restauración del patrimonio cultural.,https://www.linkedin.com/company/iccrom,,,,Patrimonio / Conservación,2024-02-15,companies,"{""tipo"": ""Institución pública""}"
company_260,UNESCO,empresas,Institución pública,"Organización de la ONU para la educación, ciencia, cultura y protección del patrimonio mundial.",https://www.linkedin.com/company/unesco,,,,Patrimonio / Conservación,2024-02-15,companies,"{""tipo"": ""Institución pública""}"
company_261,International Council on Monuments and Sites (ICOMOS),empresas,Red / Asociación,"Consejo internacional de monumentos y sitios, asesor de UNESCO en patrimonio mundial.",https://www.linkedin.com/company/icomos,,,,Patrimonio / Conservación,2024-02-15,companies,"{""tipo"": ""Red / Asociación""}"
company_262,Patrimonio Nacional,empresas,Institución pública,Organismo público español que gestiona los bienes del patrimonio de la Corona.,https://www.linkedin.com/company/patrimonio-nacional,,,,Patrimonio / Conservación,2024-02-15,companies,"{""tipo"": ""Institución pública""}"
company_263,The Institute Of Historic Building Conservation (IHBC),empresas,Red / Asociación,Instituto británico para la conservación de edificios históricos y patrimonio construido.,https://www.linkedin.com/company/ihbc,,,,Patrimonio / Conservación,2024-02-15,companies,"{""tipo"": ""Red / Asociación""}"
company_264,American Institute for Conservation & Foundation for Advancement in Conservation,empresas,Red / Asociación,Instituto estadounidense para la conservación de obras y bienes culturales.,https://www.linkedin.com/company/american-institute-for-conservation,,,,Patrimonio / Conservación,2024-02-15,companies,"{""tipo"": ""Red / Asociación""}"
company_265,Icon - The Institute of Conservation,empresas,Red / Asociación,Instituto británico de profesionales de la conservación del patrimonio.,https://www.linkedin.com/company/icon-conservation,,,,Patrimonio / Conservación,2024-02-15,companies,"{""tipo"": ""Red / Asociación""}"
company_266,ICOMOS-ESPAÑA (Comité Nacional Español de ICOMOS),empresas,Red / Asociación,Comité español de ICOMOS dedicado a la protección del patrimonio monumental.,https://www.linkedin.com/company/icomos-espana,,,,Patrimonio / Conservación,2024-02-15,companies,"{""tipo"": ""Red / Asociación""}"
company_267,Plataforma Patrimonio Abierto: Investigación y Sociedad,empresas,Red / Asociación,Plataforma española para la investigación y difusión del patrimonio cultural.,https://www.linkedin.com/company/plataforma-patrimonio-abierto,,,,Patrimonio / Conservación,2024-02-15,companies,"{""tipo"": ""Red / Asociación""}"
company_268,Plataforma del Tercer Sector,empresas,ONG / Fundación,Plataforma que agrupa a las principales organizaciones del tercer sector social en España.,https://www.linkedin.com/company/plataforma-del-tercer-sector,,,,Otro,2024-02-15,companies,"{""tipo"": ""ONG / Fundación""}"
company_269,Fundación Arquia,empresas,ONG / Fundación,Fundación de la Caja de Arquitectos que promueve la cultura arquitectónica en España.,https://www.linkedin.com/company/fundacion-arquia,,,,Arquitectura,2024-02-15,companies,"{""tipo"": ""ONG / Fundación""}"
company_270,HIC arquitectura,empresas,Medio / Publicación,Plataforma digital de divulgación y crítica arquitectónica en español.,https://www.linkedin.com/company/hic-arquitectura,,,,Arquitectura,2024-02-15,companies,"{""tipo"": ""Medio / Publicación""}"
company_271,Col·legi d'Arquitectes de Catalunya - COAC,empresas,Red / Asociación,Colegio oficial de arquitectos de Cataluña.,https://www.linkedin.com/company/coac,,,,Arquitectura,2024-02-15,companies,"{""tipo"": ""Red / Asociación""}"
company_272,Colegio Oficial de Arquitectos de Madrid - COAM,empresas,Red / Asociación,"Colegio profesional de arquitectos de Madrid, referente en la profesión en España.",https://www.linkedin.com/company/coam,,,,Arquitectura,2024-02-15,companies,"{""tipo"": ""Red / Asociación""}"
company_273,Tectónica,empresas,Medio / Publicación,Revista española de arquitectura centrada en la construcción y los detalles técnicos.,https://www.linkedin.com/company/tectonica,,,,Arquitectura,2024-02-15,companies,"{""tipo"": ""Medio / Publicación""}"
company_274,Escola Sert,empresas,Universidad / Academia,Escuela de formación continua del COAC para arquitectos y profesionales del diseño.,https://www.linkedin.com/company/escola-sert,,,,Arquitectura,2024-02-15,companies,"{""tipo"": ""Universidad / Academia""}"
company_275,Asociación Provivienda,empresas,ONG / Fundación,Asociación española que trabaja por el derecho a la vivienda y la inclusión residencial.,https://www.linkedin.com/company/asociacion-provivienda,,,,Vivienda,2024-02-15,companies,"{""tipo"": ""ONG / Fundación""}"
company_276,Norman Foster Foundation,empresas,ONG / Fundación,Fundación de Norman Foster dedicada a la formación y el futuro de la arquitectura y ciudades.,https://www.linkedin.com/company/norman-foster-foundation,,,,Arquitectura,2024-02-15,companies,"{""tipo"": ""ONG / Fundación""}"
company_277,UNS,empresas,Estudio de arquitectura,Estudio de arquitectura y diseño.,https://www.linkedin.com/company/uns,,,,Arquitectura,2024-02-15,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_278,Morph,empresas,Estudio de arquitectura,Estudio de arquitectura y diseño con enfoque en innovación y fabricación digital.,https://www.linkedin.com/company/morph,,,,Arquitectura,2024-02-15,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_279,HOGAR SÍ,empresas,ONG / Fundación,Organización española que trabaja para erradicar el sinhogarismo con el modelo Housing First.,https://www.linkedin.com/company/hogar-si,,,,Vivienda,2024-02-15,companies,"{""tipo"": ""ONG / Fundación""}"
company_280,Cano y Escario Arquitectura,empresas,Estudio de arquitectura,Estudio madrileño de arquitectura con proyectos residenciales y de equipamientos.,https://www.linkedin.com/company/cano-y-escario-arquitectura,,,,Arquitectura,2024-02-15,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_281,Cabana | Architecture Studio,empresas,Estudio de arquitectura,Estudio de arquitectura con enfoque en diseño contemporáneo y vivienda.,https://www.linkedin.com/company/cabana-architecture-studio,,,,Arquitectura,2024-02-15,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_282,Snøhetta,empresas,Estudio de arquitectura,Estudio noruego de arquitectura y paisaje conocido por la Ópera de Oslo y proyectos cívicos.,https://www.linkedin.com/company/snohetta,,,,Arquitectura,2024-02-15,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_283,n'UNDO,empresas,ONG / Fundación,Plataforma que promueve la acción de 'no construir' y la reversibilidad en la intervención territorial.,https://www.linkedin.com/company/nundo,,,,Sostenibilidad / Medio ambiente,2024-02-15,companies,"{""tipo"": ""ONG / Fundación""}"
company_284,Grupo Tragsa,empresas,Empresa privada,"Grupo empresarial público español de servicios ambientales, obra civil y desarrollo rural.",https://www.linkedin.com/company/grupo-tragsa,,,,Sostenibilidad / Medio ambiente,2024-02-15,companies,"{""tipo"": ""Empresa privada""}"
company_285,NOMO STUDIO,empresas,Estudio de arquitectura,Estudio de arquitectura con sede en Menorca y proyectos residenciales contemporáneos.,https://www.linkedin.com/company/nomo-studio,,,,Arquitectura,2024-02-15,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_286,ERRE,empresas,Estudio de arquitectura,Estudio español de arquitectura con proyectos de vivienda y espacio público.,https://www.linkedin.com/company/erre,,,,Arquitectura,2024-02-15,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_287,Mesura,empresas,Estudio de arquitectura,Estudio catalán de arquitectura premiado por proyectos residenciales y de paisaje.,https://www.linkedin.com/company/mesura,,,,Arquitectura,2024-02-15,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_288,Zuloark,empresas,Estudio de arquitectura,Colectivo de arquitectura y urbanismo participativo con proyectos de innovación social.,https://www.linkedin.com/company/zuloark,,,,Urbanismo,2024-02-15,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_289,Laboqueria Arquitectura,empresas,Estudio de arquitectura,Estudio de arquitectura con enfoque en equipamientos públicos y espacio colectivo.,https://www.linkedin.com/company/laboqueria,,,,Arquitectura,2024-02-15,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_290,Ecosistema Urbano,empresas,Estudio de arquitectura,Estudio madrileño de diseño urbano y arquitectura ecosistémica con proyectos participativos.,https://www.linkedin.com/company/ecosistema-urbano,,,,Urbanismo,2024-02-15,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_291,LandLAB_,empresas,Estudio de arquitectura,Estudio de arquitectura del paisaje y diseño de espacios abiertos.,https://www.linkedin.com/company/landlab_,,,,Paisajismo,2024-02-15,companies,"{""tipo"": ""Estudio de arquitectura""}"
company_292,Urbanbat,empresas,Red / Asociación,"Festival de urbanismo y plataforma para el debate sobre ciudad, comunidad y espacio público.",https://www.linkedin.com/company/urbanbat,,,,Urbanismo,2024-02-15,companies,"{""tipo"": ""Red / Asociación""}"
company_293,paisaje transversal,empresas,Consultora,Oficina de innovación urbana pionera en urbanismo participativo y regeneración urbana integral.,https://www.linkedin.com/company/paisaje-transversal,,,,Urbanismo,2024-02-15,companies,"{""tipo"": ""Consultora""}"
tool_0,Gamma Earth S2DR4,herramientas,Herramienta nueva,Super-resolución IA sobre Sentinel-2 (1m/pixel).,https://www.linkedin.com/feed/update/urn:li:activity:7436386729194000384,Sí,Libre acceso,Teledetección|IA / Machine Learning,,2026-03-16,tools,"{""categoria"": ""Análisis"", ""linkType"": ""demo"", ""link"": ""https://colab.research.google.com/drive/1BwoTptkQ8W11J66lgq7xy-WISbhPL9-2"", ""imagen"": ""https://media.licdn.com/dms/image/v2/D4E22AQHzn0fWsEUsLA/feedshare-shrink_1280/B4EZzNaU2KKIAM-/0/1772972756752?e=2147483647&v=beta&t=sj5Lcz4eJy6qmX0aR0DCdVzxAuiLUsrzjqOebicK0YA""}"
